order_id,order_date,customer_id,employee_id,product_name,category,quantity,unit_price,discount_pct,payment_method,order_status,sales_channel,shipping_address,order_notes
O000194,2023-10-09 04:35:00,C00092,E0161,Projector,Mobile Devices,7,14999,0.05,Cash,Delivered,Online,,
O000195,2022-09-06 03:36:00,C00874,E0147,Headset,Office Furniture,2,499,0.03,Credit Card,Pending,,544 MABINI ST. ,
O000196,2024-08-02 06:25:00,C00937,E0113,Monitor,Office Furniture,9,7999,0.03,GCash,Processing,Store,818 Bonifacio St.,Deliver after 5PM
O000197,2023-10-21 13:05:00,C00396,E0211,Desk,Networking,8,19999,,Debit Card, PENDING,Online,"Unit 17, Building 16",Gift order
O000198,2022-02-27 05:34:00,C00182,E0134,Monitor,Office Furniture,,4999,0.05,PayPal,PENDING ,Marketplace,"Unit 11, Building 35",Call customer
O000199,2022-03-29 11:07:00,C00009,E0068,Keyboard,Computer Accessories,,9999,0.03,GCash,Shipped,,278 Quezon St.,Urgent
O000200,2022-02-14 18:26:00,C00940,E0169,Projector,Electronics,7,7999,,Credit Card,Shipped,STORE,"Unit 11, Building 49",Call customer
O000201,2025-01-06 23:57:00,C00658,E0248,Desk,Mobile Devices,8,799,0,Cash,Shipped,Online,208 Mabini St.,Urgent
O000202,2025-01-28 15:28:00,C00780,E0122,,office furniture,9,1499,0.05,Cash,Shipped,,895 Quezon St.,Call customer
O000203,2023-06-26 05:02:00,C00916,E0022, tablet ,Office Furniture,2,19999,0.03,,Returned,, 606 Mabini St.,Deliver after 5PM
O000204,2025-08-10 02:03:00,C00148,E0193,Printer,,10,1999,0.03,PayPal, Delivered ,STORE," UNIT 6, BUILDING 12 ",Call customer
O000205,2022-01-29 08:53:00,C00053,E0010,Mouse,Mobile Devices,3,4999,0.15,PayPal,Pending,Store,560 quezon st. ,Call customer
O000206,2023-04-30 12:57:00,C00598,E0008,Laptop,Networking,3,799,0.15, CASH,Cancelled,Online," unit 7, building 40 ",Urgent
O000207,2022-07-11 03:13:00,C00671,E0100, Headset,Office Furniture,10,499,0,PayPal,Returned,Online,508 Main St.,
O000208,2024-07-20 08:19:00,C00878,E0202,UPS,Computer Accessories,1,999,0.05,Cash, Pending,Marketplace,774 Main St.,Call customer
O000209,2024-07-02 15:56:00,C00641,E0091, office chair ,Networking,10,499,0.2,Debit Card,Pending,,"Unit 12, Building 45",Call customer
O000210,2022-08-18 12:02:00,C00596,E0237,projector ,Office Furniture,2,14999,0.15,GCash,Shipped,online,811 Bonifacio St.,
O000211,2022-01-20 16:33:00,C00841,E0169,Webcam, MOBILE DEVICES,,1999,0.1, CREDIT CARD,Returned,Store,"Unit 5, Building 13",Call customer
O000212,2025-01-11 08:32:00,C00989,E0136,Desk,Networking ,8,499,0.15,Cash,Processing,online,,Urgent
O000213,2023-03-23 00:03:00,C00732,E0104,Headset,Electronics,9,9999,0.2,Cash,Cancelled,STORE,"Unit 9, Building 8",
O000214,2025-04-02 02:24:00,C00760,E0213,Tablet,Mobile Devices,4,999,0.1,PayPal,Pending,STORE,815 Mabini St.,Deliver after 5PM
O000215,2024-05-20 15:16:00,C00996,E0151,Webcam,Computer Accessories,,499,,Cash,Returned,online,"unit 17, building 6",Call customer
O000216,2024-10-23 04:48:00,C00681,E0004,Monitor,Office Furniture,3,499,,Debit Card,Pending,online,"Unit 20, Building 39",
O000217,2023-07-14 12:27:00,C00739,E0005,External Drive, Mobile Devices ,1,799,0.2,Bank Transfer,Shipped,Store,"Unit 5, Building 3",
O000218,2024-10-14 08:44:00,C00422,E0080,Keyboard,Computer Accessories,8,1499,0.03,,shipped,Store,565 Mabini St.,
O000219,2025-07-10 05:50:00,C00118,E0227, laptop ,,,14999,0.1, Cash ,,," UNIT 7, BUILDING 9",Deliver after 5PM
O000220,2024-02-06 00:31:00,C00936,E0250,External Drive,Networking,7,2999,0.2,Debit Card,Processing,online,225 Mabini St.,Call customer
O000221,2023-04-30 00:23:00,C00572,E0247,desk ,Office Furniture,5,7999,0.05,PayPal,Delivered,Store,"Unit 1, Building 33",
O000222,2024-03-04 11:59:00,C00901,E0114,UPS,Mobile Devices,3,999,0.15,Debit Card,Shipped,Online,679 Rizal St.,
O000223,2024-04-25 03:51:00,C00129,E0061,Office Chair,Computer Accessories,9,14999,0.03,Debit Card,Returned,STORE,"Unit 5, Building 6",Gift order
O000224,2023-06-02 19:47:00,C00994,E0103,Smartphone,Office Furniture,3,2999,0,Cash,Pending,STORE,505 Rizal St.,Gift order
O000225,2023-05-26 00:54:00,C00295,E0129,Projector,Computer Accessories,4,1999,,GCash,Cancelled,STORE,24 Quezon St.,
O000226,2022-07-26 01:11:00,C00822,E0186,Keyboard, Electronics ,6,1999,0,PayPal,,Store," UNIT 4, BUILDING 46",Urgent
O000227,2022-08-04 19:28:00,C00827,E0071,Laptop,Computer Accessories,10,14999,0,Bank Transfer,processing,online,781 Bonifacio St.,Gift order
O000228,2022-11-15 11:43:00,C00866,E0163,Headset,Office Furniture,1,9999,0.05,Cash,Pending,online,349 Rizal St.,
O000229,2024-08-25 05:35:00,C00779,E0015,Router,Electronics,9,499,0.15,Cash,Cancelled,Online,798 Bonifacio St.,
O000230,2025-05-05 18:40:00,C00347,E0215,mouse , Electronics ,8,7999,0.1,PayPal,Shipped,online,888 Bonifacio St.,
O000231,2023-08-24 06:51:00,C00125,E0101,tablet,Mobile Devices,4,4999,,Bank Transfer,Returned,online,"Unit 12, Building 5",
O000232,2023-05-19 18:54:00,C00417,E0230,Printer, NETWORKING ,3,799,,Cash,Returned,Marketplace,915 Rizal St.,Urgent
O000233,2025-03-29 04:18:00,C00757,E0109,Tablet,Electronics,9,,0,Debit Card, Pending ,online,"Unit 18, Building 25",Urgent
O000234,2023-04-19 21:55:00,C00334,E0005,Projector,Networking,6,1499,0,Credit Card,Cancelled,Online,"Unit 8, Building 36",
O000235,2022-10-08 17:49:00,C00382,E0196,Tablet,Electronics,8,2999,0.15,Debit Card,Returned,online,165 Rizal St.,Call customer
O000236,2024-06-10 23:53:00,C00453,E0027,Laptop,Electronics,7,7999,0, Bank Transfer ,Returned,,771 Rizal St.,Gift order
O000237,2023-10-14 09:14:00,C00516,E0217,Office Chair,Computer Accessories,3,7999,0.05,Credit Card,Shipped,online,"Unit 13, Building 10 ",
O000238,2024-07-07 13:27:00,C00148,E0123,Monitor,Computer Accessories,1,7999,0.03,Credit Card,Delivered,,142 Mabini St.,Gift order
O000239,2024-10-29 15:38:00,C00606,E0174,Mouse,Computer Accessories,1,1999,0.1,Debit Card,Returned,STORE,"Unit 16, Building 13",Call customer
O000240,2025-05-05 14:27:00,C00462,E0015,Router,Mobile Devices,6,1499,0.1,Bank Transfer,Shipped,online,871 Main St.,Deliver after 5PM
O000241,2023-06-16 04:54:00,C00212,E0047,Laptop,Computer Accessories,4,4999,0.2,Credit Card,Pending,online,851 Mabini St.,
O000242,2024-05-16 05:03:00,C00275,E0215,Webcam,Mobile Devices,3,14999,0.05, Debit Card ,,STORE,878 Rizal St.,Deliver after 5PM
O000243,2025-01-30 00:06:00,C00063,E0109,,Electronics,3,19999,0,Cash,Pending,Store,457 Main St.,Call customer
O000244,2025-04-09 06:13:00,C00230,E0219,Monitor, Networking ,8,999,0.15,Credit Card,Pending,STORE, 34 Quezon St.,Deliver after 5PM
O000245,2023-10-28 03:44:00,C00506,E0047,Webcam,Computer Accessories,10,1499,,Cash,Processing,Online,306 Bonifacio St.,
O000246,2024-05-09 14:25:00,C00365,E0053,Tablet,Mobile Devices,3,7999,0.05,GCash,Delivered,STORE,880 Bonifacio St.,Gift order
O000247,2024-01-15 13:54:00,C00579,E0246,Projector, MOBILE DEVICES ,3,499,0,Debit Card,Processing,Marketplace, 266 Bonifacio St.,Urgent
O000248,2023-02-27 05:00:00,C00825,E0085,Office Chair,Electronics ,6,799,0.2,Debit Card,Returned,Online,"Unit 19, Building 33",Urgent
O000249,2025-07-01 06:48:00,C00607,E0110,,,4,999,0.03,GCash,Cancelled,Store," unit 9, building 49",Deliver after 5PM
O000250,2024-03-15 10:58:00,C00249,E0248,Headset,Electronics,10,14999,0.03,Debit Card,Shipped ,STORE,794 Mabini St.,Call customer
O000251,2025-06-28 03:37:00,C00382,E0060,Router,Networking,7,7999,0.1,Debit Card,Processing,STORE,645 Quezon St.,Urgent
O000252,2025-12-07 00:56:00,C00585,E0152,Keyboard,Mobile Devices,2,7999,0,Debit Card, SHIPPED ,Store,"UNIT 12, BUILDING 1 ",
O000253,2022-08-04 09:15:00,C00144,E0067,Headset,Computer Accessories,9,7999,0.2,PayPal, Processing,,839 Mabini St.,
O000254,2022-01-16 09:49:00,C00589,E0051,Mouse,Computer Accessories,8,499,,GCash,Pending,STORE,"Unit 6, Building 22",
O000255,2023-08-17 13:17:00,C00540,E0136,Mouse,Mobile Devices,6,19999,0.2,PayPal,Processing,Store,"Unit 9, Building 26 ",Call customer
O000256,2023-03-20 20:55:00,C00188,E0223,,Electronics,2,14999,0.03,Debit Card,Returned,online,"Unit 15, Building 12",
O000257,2022-01-27 02:54:00,C00609,E0003,,Networking,4,1999,0.03,PayPal,Processing,Online,"Unit 2, Building 38",Urgent
O000258,2022-05-17 15:53:00,C00087,E0148,Mouse,Computer Accessories,1,1499,, Credit Card ,Pending,Store,392 Main St.,Urgent
O000259,2024-08-02 15:42:00,C00429,E0213,projector ,Computer Accessories,7,1999,0.2,PayPal,,Marketplace,"Unit 6, Building 13",Gift order
O000260,2024-05-21 21:09:00,C00421,E0030,Laptop,Mobile Devices,2,1499,, PAYPAL ,Pending,Marketplace,922 Mabini St.,Gift order
O000261,2024-08-20 21:57:00,C00033,E0109,Projector,Office Furniture,6,7999,,Credit Card,Pending,online," unit 16, building 21 ",Gift order
O000262,2025-06-23 19:36:00,C00225,E0114,Printer, OFFICE FURNITURE ,5,999,0.15,Debit Card,Cancelled,STORE,262 Quezon St.,Call customer
O000263,2023-04-07 12:53:00,C00178,E0051,Webcam,OFFICE FURNITURE,7,9999,0.1,Credit Card,Shipped,Marketplace,"Unit 6, Building 6",Urgent
O000264,2023-10-20 18:38:00,C00438,E0013,Printer,Networking,10,1499,0.2,Debit Card,Cancelled,STORE,269 Mabini St.,Gift order
O000265,2022-06-18 17:48:00,C00696,E0225,Desk,Networking,7,1999,0.03,Cash,Shipped,Online,532 Mabini St.,Urgent
O000266,2024-07-16 15:59:00,C00042,E0179,Headset,Mobile Devices,,799,0.05,Debit Card,Shipped,online,35 Mabini St.,Gift order
O000267,2025-04-27 16:15:00,C00838,E0104,Headset,Electronics,7,7999,0, Credit Card ,Delivered,,"Unit 20, Building 2",Deliver after 5PM
O000268,2024-06-01 10:13:00,C00425,E0053,Printer,Computer Accessories,10,499,0.15,PayPal,Cancelled,online,"Unit 11, Building 2",Urgent
O000269,2022-08-30 22:29:00,C00886,E0103,Smartphone,Electronics,9,4999,0.15, Credit Card ,Processing,,918 Main St.,Deliver after 5PM
O000270,2025-06-14 02:43:00,C00331,E0248,UPS,Computer Accessories,3,7999,0.2,Bank Transfer,Pending,Marketplace," Unit 6, Building 26",Deliver after 5PM
O000271,2025-11-07 21:15:00,C00709,E0005,Monitor,Mobile Devices,4,2999,0.15,Bank Transfer,Delivered,Online,,Call customer
O000272,2025-05-28 16:10:00,C00252,E0208,Laptop,Electronics,9,9999,, GCash,Pending,online,977 Mabini St.,
O000273,2024-12-16 18:55:00,C00595,E0236,Router,MOBILE DEVICES,2,4999,,Cash,Cancelled,online,646 Mabini St.,Deliver after 5PM
O000274,2025-07-12 17:02:00,C00969,E0107,Webcam ,Office Furniture,8,999,0.15,Debit Card,Pending,Online,"Unit 17, Building 33",Urgent
O000275,2025-08-06 20:29:00,C00702,E0029,Router,Networking,2,,0.15,Credit Card,Delivered,Online,571 Main St.,
O000276,2024-07-23 01:40:00,C00276,E0056,Office Chair,Networking,7,1499,0.05,Credit Card,Shipped,,,
O000277,2023-08-28 21:59:00,C00611,E0005,tablet ,,5,999,0.1,GCash,Cancelled,,,Call customer
O000278,2023-05-12 12:20:00,C00262,E0129, external drive ,Office Furniture,1,2999,0.1,Credit Card,Returned,STORE,"Unit 4, Building 23",Urgent
O000279,2024-11-26 11:17:00,C00439,E0010,Desk,Networking,7,999,0.03,GCash,Delivered,Online,"Unit 19, Building 20",
O000280,2022-12-23 04:47:00,C00578,E0159,,Networking,3,14999,0.1,Bank Transfer,Cancelled,Store,194 Mabini St.,
O000281,2025-05-20 23:35:00,C00570,E0132,Headset,Networking,6,9999,0.1,Debit Card,,Online,253 Mabini St.,Call customer
O000282,2025-05-30 07:06:00,C00087,E0040,Keyboard,,10,9999,0.15,Cash,Pending,,716 Quezon St.,Call customer
O000283,2025-08-28 21:14:00,C00210,E0133,External Drive,Office Furniture,5,14999,0, credit card ,Returned,Store,"Unit 10, Building 1",
O000284,2025-08-22 04:03:00,C00437,E0110,Tablet,Electronics,4,2999,0.1,Debit Card,Cancelled,STORE,"Unit 2, Building 42",Urgent
O000285,2022-01-09 02:30:00,C00419,E0026,UPS,Mobile Devices,4,19999,0.1,Bank Transfer,Returned,Marketplace,"Unit 10, Building 16",
O000286,2025-12-26 05:20:00,C00100,E0004,Laptop,Networking,4,7999,0.1, credit card ,Pending,,"Unit 5, Building 45",
O000287,2025-04-10 19:46:00,C00195,E0077, Router,Office Furniture,4,9999,0,Debit Card,Pending,online,"Unit 15, Building 48",Urgent
O000288,2023-10-08 02:59:00,C00074,E0202,Headset,Mobile Devices,8,4999,0.15,debit card ,Cancelled,Online,"unit 13, building 13 ",
O000289,2023-12-07 11:34:00,C00736,E0205,Tablet,Office Furniture,2,2999,0.05, PayPal,,Marketplace,"Unit 8, Building 1",Call customer
O000290,2022-08-29 17:17:00,C00025,E0175,Mouse,Networking,10,9999,0.15,PayPal,Processing,STORE,568 Quezon St.,Deliver after 5PM
O000291,2025-01-11 00:09:00,C00290,E0178,Desk,Computer Accessories,3,14999,0.1,PayPal,Returned,Store,"Unit 20, Building 30",
O000292,2024-10-27 16:57:00,C00495,E0249,Laptop,Electronics,8,499,0.15,PayPal ,Returned,,907 Mabini St.,Urgent
O000293,2024-03-09 12:06:00,C00167,E0205,Desk,Electronics ,9,1999,0.05,Bank Transfer,Returned,Store,"Unit 8, Building 39",Gift order
O000294,2024-09-04 08:23:00,C00885,E0137,Smartphone,Computer Accessories,5,7999,0, credit card,Cancelled,,"Unit 9, Building 27",Gift order
O000295,2022-09-28 13:11:00,C00142,E0192, desk ,Mobile Devices,10,4999,0,Cash,Delivered,Online,339 Main St.,Urgent
O000296,2024-06-07 00:23:00,C00858,E0003,Tablet,,9,19999,0.05,Credit Card, Cancelled,Store,,Call customer
O000297,2023-11-26 05:44:00,C00879,E0029,Tablet,Computer Accessories,6,14999,0.03, cash ,Delivered,online,"Unit 11, Building 17",Deliver after 5PM
O000298,2022-10-08 01:20:00,C00527,E0024,Monitor,Mobile Devices ,10,1999,0.03,PayPal,Processing,Marketplace,781 Mabini St.,Deliver after 5PM
O000299,2025-11-05 11:09:00,C00013,E0061,External Drive,Networking,10,7999,0.1,Debit Card,Pending,Marketplace, 460 Rizal St.,Call customer
O000300,2024-10-29 11:01:00,C00744,E0163,Monitor,Electronics,,19999,0.2,Cash,Delivered,Marketplace,133 Rizal St.,Deliver after 5PM
O000301,2023-10-31 09:28:00,C00219,E0025,Smartphone,Networking,1,4999,0.05,Debit Card,Pending,,"Unit 19, Building 35",
O000302,2023-09-08 22:25:00,C00200,E0226,Office Chair,Networking,7,2999,0.03,PayPal,Delivered,Online,384 Quezon St.,
O000303,2025-11-22 15:54:00,C00103,E0145,Keyboard ,Computer Accessories,9,,0.2,Credit Card,Cancelled,Store,"Unit 7, Building 37",
O000304,2023-01-17 17:58:00,C00386,E0159,Projector,Computer Accessories,4,999,0.1,Bank Transfer,Processing,, 164 RIZAL ST.,Call customer
O000305,2025-11-11 00:04:00,C00301,E0036,Mouse,Networking,4,1499,0.05,GCash,Processing,Online,819 Quezon St.,Call customer
O000306,2025-11-14 10:08:00,C00638,E0018,Mouse, Computer Accessories,1,7999,0.15,Debit Card,Processing,Store,"Unit 5, Building 9",Gift order
O000307,2023-03-24 06:04:00,C00029,E0237,External Drive,Computer Accessories,1,4999,0.1,Cash,Pending,Marketplace,174 Bonifacio St.,
O000308,2022-03-18 20:30:00,C00664,E0223,Desk,Office Furniture,1,999,0.2,Bank Transfer,Processing,Online,863 Quezon St.,Gift order
O000309,2023-01-26 16:42:00,C00274,E0081,Tablet,Mobile Devices,5,4999,0.1,GCash,Cancelled,STORE,"Unit 19, Building 35",Deliver after 5PM
O000310,2022-06-08 08:38:00,C00834,E0081,Laptop,Mobile Devices,7,499,0.05,PayPal,Delivered,online,304 Rizal St.,Call customer
O000311,2024-02-20 03:08:00,C00667,E0020,Smartphone,Electronics,9,14999,,Debit Card,Shipped,Online,"Unit 6, Building 44",
O000312,2022-12-01 04:58:00,C00911,E0238, Smartphone ,Mobile Devices,9,1999,,Cash,Cancelled,Store,"unit 17, building 42 ",Gift order
O000313,2024-12-05 01:24:00,C00479,E0192,Tablet,Office Furniture,4,1999,0.05,PayPal,Delivered,STORE,276 Bonifacio St.,Deliver after 5PM
O000314,2024-06-29 04:12:00,C00086,E0099, Desk ,Office Furniture,1,9999,0.1,PayPal,Shipped,,"Unit 13, Building 21",Call customer
O000315,2024-10-07 11:06:00,C00537,E0115,Office Chair,Networking,8,,0.1,Credit Card,Pending,online,392 Mabini St.,Call customer
O000316,2022-05-21 16:37:00,C00207,E0136,Desk,,5,499,0.03,Credit Card,Delivered,,"Unit 1, Building 16",Deliver after 5PM
O000317,2023-09-03 08:09:00,C00711,E0086,router ,Mobile Devices,9,19999,,Debit Card,Processing,STORE,13 Bonifacio St.,Gift order
O000318,2025-05-06 15:55:00,C00569,E0069,Monitor,Networking,8,999,0.03,,Shipped,online,"Unit 13, Building 49",Deliver after 5PM
O000319,2022-01-30 18:20:00,C00849,E0161,External Drive,Computer Accessories,10,1999,0.15,,Returned,Marketplace,"Unit 8, Building 6",Deliver after 5PM
O000320,2022-10-14 10:33:00,C00233,E0025,Tablet,Networking,1,7999,0,GCash,Shipped,Online,"Unit 3, Building 33",
O000321,2024-12-06 23:10:00,C00328,E0202,Smartphone,Networking,9,9999,0.15, DEBIT CARD,Processing,online," Unit 18, Building 25 ",Deliver after 5PM
O000322,2023-03-06 03:54:00,C00673,E0248,Smartphone,Electronics,1,4999,0.03,GCash,Pending,STORE,"Unit 5, Building 25",Deliver after 5PM
O000323,2023-10-02 13:39:00,C00743,E0037,Mouse,Electronics,1,4999,0.1,GCash,Pending,Store,234 Quezon St.,Gift order
O000324,2023-10-10 08:55:00,C00478,E0115,Tablet, office furniture ,8,499,,Credit Card,Pending,STORE,554 Bonifacio St.,
O000325,2023-12-24 18:04:00,C00624,E0196,Router,Computer Accessories,10,499,0.15,GCash,Shipped,online,421 Rizal St.,
O000326,2024-09-07 12:05:00,C00806,E0171,,Office Furniture,10,4999,0.2,GCash,cancelled,,397 Main St.,
O000327,2025-08-21 15:00:00,C00601,E0034,Mouse,Computer Accessories,7,14999,0.1,Credit Card,Cancelled,Store,"Unit 14, Building 43",Gift order
O000328,2022-04-05 07:45:00,C00883,E0133,External Drive,Computer Accessories,7,7999,0.1,Credit Card,Returned,online,453 Rizal St.,
O000329,2023-03-23 03:20:00,C00927,E0009, Office Chair ,Mobile Devices,1,19999,0.2,PayPal,Shipped,Marketplace, 270 MAIN ST.,
O000330,2025-08-27 22:06:00,C00411,E0138,Headset ,Mobile Devices,4,19999,0.03,paypal ,Delivered,Store,"Unit 9, Building 23",Call customer
O000331,2024-04-23 15:36:00,C00438,E0245,Printer,Electronics,1,1499,,Credit Card,Delivered,online,"Unit 4, Building 23",
O000332,2022-11-25 19:58:00,C00793,E0191,Mouse,Computer Accessories,8,1499,0.15,Cash,Shipped,,312 Rizal St.,Gift order
O000333,2024-02-03 02:35:00,C00970,E0120,UPS,Office Furniture,9,1499,0,Bank Transfer, Delivered,STORE,366 Bonifacio St.,Gift order
O000334,2023-07-03 23:59:00,C00972,E0042,UPS ,Mobile Devices,2,,0,PayPal,Shipped,Online,"Unit 9, Building 43",
O000335,2025-12-15 18:16:00,C00132,E0152,External Drive,Computer Accessories,4,7999,0.2,Debit Card,Processing,Online,"Unit 14, Building 41",
O000336,2022-03-02 18:46:00,C00387,E0116,Headset,Networking,7,999,0.1,,Shipped,Store,285 Rizal St. ,Deliver after 5PM
O000337,2025-04-20 17:02:00,C00367,E0159,,Networking,8,4999,0.1, GCASH,Pending,Online," UNIT 7, BUILDING 16 ",Call customer
O000338,2022-10-14 12:52:00,C00224,E0018,Tablet,Office Furniture,9,4999,0.1,PayPal,Cancelled,Marketplace,"Unit 6, Building 32",Call customer
O000339,2022-07-09 09:38:00,C00821,E0086, office chair,Office Furniture,4,9999,0.2,PayPal,Cancelled,Store,185 Bonifacio St.,Urgent
O000340,2023-04-24 02:16:00,C00704,E0124,Printer, Computer Accessories ,5,4999,0.05,GCash,Cancelled,Marketplace,219 Main St.,Deliver after 5PM
O000341,2023-10-22 09:15:00,C00542,E0206,Office Chair, electronics ,7,4999,0.2,Debit Card,Pending,Online," Unit 14, Building 31",Gift order
O000342,2025-01-28 02:35:00,C00434,E0078,Keyboard,Networking,1,14999,0.05,Bank Transfer,Returned,Store,885 Quezon St.,
O000343,2022-05-28 11:16:00,C00190,E0246,Webcam,Office Furniture,1,4999,0,PayPal,,Marketplace, 938 rizal st. ,
O000344,2022-07-31 10:04:00,C00412,E0109,UPS, Mobile Devices ,10,14999,,CASH,Processing,Online,382 quezon st. ,
O000345,2022-08-22 06:16:00,C00179,E0094,Keyboard,Electronics,4,1499,0.2,Credit Card,Cancelled,online,696 Mabini St.,Deliver after 5PM
O000346,2024-03-29 09:49:00,C00598,E0132,Desk, Office Furniture,10,,0.05,Debit Card,Delivered,online," Unit 9, Building 43 ",Gift order
O000347,2022-07-08 10:44:00,C00274,E0125,External Drive,Computer Accessories,7,2999,0,Credit Card, cancelled ,online,"Unit 8, Building 16",
O000348,2024-01-30 05:18:00,C00347,E0054,Webcam,Networking,5,4999,0.03,GCash,Returned,Marketplace,208 Quezon St.,Call customer
O000349,2024-08-30 02:10:00,C00332,E0070,Mouse,Office Furniture,7,1499,0.03,Debit Card,Delivered,STORE,27 Quezon St.,Gift order
O000350,2025-04-23 20:15:00,C00230,E0173,WEBCAM, NETWORKING ,9,19999,,Credit Card,Delivered,Online,"Unit 9, Building 35",Deliver after 5PM
O000351,2025-12-28 00:35:00,C00293,E0102,External Drive,Office Furniture,7,1999,0,Bank Transfer,Shipped,Store,"Unit 6, Building 25",Gift order
O000352,2023-02-25 06:38:00,C00012,E0056,Desk,Office Furniture,3,14999,0.05, paypal ,Delivered,STORE,"Unit 20, Building 27",
O000353,2024-04-23 21:56:00,C00979,E0100,Monitor,Electronics,4,2999,0,PayPal,Cancelled,STORE,35 Main St.,Call customer
O000354,2023-03-18 15:58:00,C00547,E0204,Monitor,Mobile Devices,8,19999,0.05,PayPal, RETURNED,Online,76 Mabini St.,Call customer
O000355,2025-03-30 20:45:00,C00916,E0234,Laptop,Networking,1,499,0.03,Bank Transfer,Pending,Online,898 Bonifacio St.,
